SE,casos_est,casos,p_rt1,p_inc100k,tempmin,tempmed,tempmax,umidmin,umidmed,umidmax,tempmed_lag2,tempmed_lag4,umidmed_lag2,umidmed_lag4,casos_lag1,casos_lag2
202501,560.0,560,0.9390138,77.19676,18.0405428571429,21.8218285714286,26.4286285714286,65.3971857142857,82.5887428571429,94.7348285714286,22.0782428571429,22.7543714285714,77.5887571428571,80.6790285714286,456.0,495.0
202502,697.0,697,1.0,96.082405,17.6798142857143,21.0208285714286,25.2379714285714,64.4236142857143,82.5213,95.7794571428571,21.7503714285714,21.8030714285714,86.3039,81.3932285714286,560.0,456.0
202503,700.0,700,0.9998601,96.49596,17.9848142857143,21.2488714285714,25.2415428571429,65.0171571428571,81.6609714285714,93.9964714285714,21.8218285714286,22.0782428571429,82.5887428571429,77.5887571428571,697.0,560.0
202504,817.0,817,0.99998766,112.624565,19.8965857142857,24.5109428571429,28.9037,58.6013142857143,75.6011857142857,91.282,21.0208285714286,21.7503714285714,82.5213,86.3039,700.0,697.0
202505,966.0,966,1.0,133.16441,19.8162142857143,21.9261,24.6653142857143,77.6926857142857,89.3995714285714,96.7301428571429,21.2488714285714,21.8218285714286,81.6609714285714,82.5887428571429,817.0,700.0
202506,1135.0,1135,1.0,156.4613,19.4619428571429,23.1286,27.0745571428571,63.3517714285714,81.6348142857143,94.1834,24.5109428571429,21.0208285714286,75.6011857142857,82.5213,966.0,817.0
202507,1451.0,1451,1.0,200.02234,18.9396714285714,23.2725857142857,27.9576142857143,55.6886571428571,77.5068142857143,93.8631571428571,21.9261,21.2488714285714,89.3995714285714,81.6609714285714,1135.0,966.0
202508,1632.0,1632,1.0,224.97343,20.1131142857143,24.6095142857143,29.1742571428571,56.8421285714286,76.4870857142857,92.7047857142857,23.1286,24.5109428571429,81.6348142857143,75.6011857142857,1451.0,1135.0
202509,1565.0,1565,0.99941087,215.73738,18.4151857142857,23.7852857142857,28.9904142857143,46.5259,72.9275428571429,93.9798142857143,23.2725857142857,21.9261,77.5068142857143,89.3995714285714,1632.0,1451.0
202510,1512.0,1512,0.38469136,208.43126,18.0042714285714,23.4399857142857,29.0996857142857,41.9574857142857,70.0857285714286,92.5675857142857,24.6095142857143,23.1286,76.4870857142857,81.6348142857143,1565.0,1632.0
202511,1544.0,1544,0.44308424,212.84251,19.4983857142857,23.0922857142857,27.7181428571429,59.9984,81.1766,95.9974428571429,23.7852857142857,23.2725857142857,72.9275428571429,77.5068142857143,1512.0,1565.0
202512,1619.0,1619,0.92635345,223.18137,17.7635571428571,20.8759714285714,24.7803571428571,66.9127857142857,84.3798428571429,96.5241714285714,23.4399857142857,24.6095142857143,70.0857285714286,76.4870857142857,1544.0,1512.0
202513,1624.0,1624,0.8955475,223.87062,17.5583142857143,21.7272857142857,26.2937428571429,62.1700142857143,81.1396285714286,95.0912714285714,23.0922857142857,23.7852857142857,81.1766,72.9275428571429,1619.0,1544.0
202514,1594.0,1594,0.54726225,219.73508,18.6283,21.6689,25.4155714285714,67.3065428571429,84.3351428571429,95.3344857142857,20.8759714285714,23.4399857142857,84.3798428571429,70.0857285714286,1624.0,1619.0
202515,1543.0,1543,0.1592031,212.70465,15.4034571428571,19.0116857142857,23.4463,63.4501142857143,81.8735428571429,94.8909,21.7272857142857,23.0922857142857,81.1396285714286,81.1766,1594.0,1624.0
202516,1566.0,1566,0.39290193,215.87524,16.8759571428571,20.4015714285714,24.6334142857143,64.9573142857143,82.9252285714286,95.8276714285714,21.6689,20.8759714285714,84.3351428571429,84.3798428571429,1543.0,1594.0
202517,1673.0,1673,0.97047824,230.62534,16.6480571428571,19.1323285714286,22.6235,69.5373142857143,86.2720428571429,96.4144571428571,19.0116857142857,21.7272857142857,81.8735428571429,81.1396285714286,1566.0,1543.0
202518,1650.0,1650,0.871686,227.45476,14.9750714285714,18.3778285714286,22.6874,59.4433857142857,82.3355428571429,96.7332285714286,20.4015714285714,21.6689,82.9252285714286,84.3351428571429,1673.0,1566.0
202519,1730.0,1730,0.9584012,238.48286,14.0512571428571,19.1068142857143,24.9255857142857,50.9340857142857,75.6745857142857,91.8219571428571,19.1323285714286,19.0116857142857,86.2720428571429,81.8735428571429,1650.0,1673.0
202520,1739.0,1739,0.89081264,239.72353,13.4187714285714,17.0241,21.4607571428571,59.5587285714286,81.4256571428571,95.5475571428571,18.3778285714286,20.4015714285714,82.3355428571429,82.9252285714286,1730.0,1650.0
202521,1487.0,1487,0.0001796448,204.98499,14.1516714285714,18.5960714285714,23.0703142857143,58.5712,77.3917857142857,92.5122571428571,19.1068142857143,19.1323285714286,75.6745857142857,86.2720428571429,1739.0,1730.0
202522,1123.0,1123,0.0,154.80708,12.3642142857143,16.9495285714286,22.6814571428571,51.8407,75.1701142857143,90.1092428571429,17.0241,18.3778285714286,81.4256571428571,82.3355428571429,1487.0,1739.0
202523,894.0,894,0.0,123.23912,13.2367285714286,17.3432428571429,22.5754714285714,60.6385428571429,82.6568428571429,96.0640142857143,18.5960714285714,19.1068142857143,77.3917857142857,75.6745857142857,1123.0,1487.0
202524,573.0,573,0.0,78.98883,11.1011142857143,14.1412285714286,18.0668285714286,63.6779571428571,83.7810428571429,95.6071285714286,16.9495285714286,17.0241,75.1701142857143,81.4256571428571,894.0,1123.0
202525,595.0,595,0.0,82.02156,9.77032857142857,15.8423142857143,22.7122,47.8988571428571,71.9372714285714,88.4556571428571,17.3432428571429,18.5960714285714,82.6568428571429,77.3917857142857,573.0,894.0
202526,494.0,494,1.66e-08,68.09857,11.5414714285714,16.2411142857143,22.6787571428571,50.4464142857143,74.8771285714286,89.8373857142857,14.1412285714286,16.9495285714286,83.7810428571429,75.1701142857143,595.0,573.0
202527,371.0,371,0.0,51.142857,12.2234857142857,14.8100285714286,18.5617428571429,66.7286571428571,84.4789428571429,94.1092571428571,15.8423142857143,17.3432428571429,71.9372714285714,82.6568428571429,494.0,595.0
202528,441.0,441,0.055148393,60.792454,10.4856857142857,14.4197571428571,19.6671714285714,52.1168571428571,78.9902571428571,97.0397428571429,16.2411142857143,14.1412285714286,74.8771285714286,83.7810428571429,371.0,494.0
202529,353.0,353,0.003567854,48.661533,9.40991428571429,15.0262,21.2727714285714,41.6002571428571,69.5160428571429,90.8839428571429,14.8100285714286,15.8423142857143,84.4789428571429,71.9372714285714,441.0,371.0
202530,352.0,352,0.04139905,48.52368,11.3458857142857,16.0301285714286,22.2481285714286,49.4506571428571,77.1422285714286,93.9252,14.4197571428571,16.2411142857143,78.9902571428571,74.8771285714286,353.0,441.0
202531,332.0,332,0.061401464,45.766655,9.3484,14.8937,21.5528142857143,41.8530428571429,68.6186285714286,87.5137142857143,15.0262,14.8100285714286,69.5160428571429,84.4789428571429,352.0,353.0
202532,321.0,321,0.13924894,44.25029,11.4309714285714,16.1973,21.8069142857143,44.9698285714286,70.7829,89.4705142857143,16.0301285714286,14.4197571428571,77.1422285714286,78.9902571428571,332.0,352.0
202533,333.0,333,0.47933686,45.904507,9.4262,13.6959571428571,19.7660714285714,47.1230285714286,74.1739142857143,92.3893857142857,14.8937,15.0262,68.6186285714286,69.5160428571429,321.0,332.0
202534,421.0,421,0.99939424,58.035423,13.8956571428571,19.7569142857143,26.9003428571429,36.8894714285714,65.0353714285714,85.4518142857143,16.1973,16.0301285714286,70.7829,77.1422285714286,333.0,321.0
202535,418.0,418,0.9889176,57.621872,14.9347142857143,18.5143,23.5683714285714,53.0539142857143,77.0279714285714,93.9816142857143,13.6959571428571,14.8937,74.1739142857143,68.6186285714286,421.0,333.0
202536,447.0,447,0.96973544,61.61956,13.5262857142857,18.8131714285714,24.8374571428571,41.7335285714286,67.7057,88.5806857142857,19.7569142857143,16.1973,65.0353714285714,70.7829,418.0,421.0
202537,453.0,453,0.86294377,62.44667,14.4322857142857,19.2607285714286,25.6147,40.1327142857143,67.7498285714286,88.1890428571429,18.5143,13.6959571428571,77.0279714285714,74.1739142857143,447.0,418.0
202538,559.0,559,0.9998704,77.058914,14.2477,19.6347857142857,26.6105428571429,39.5426285714286,70.8766714285714,94.0445428571429,18.8131714285714,19.7569142857143,67.7057,65.0353714285714,453.0,447.0
202539,501.0,501,0.7912722,69.06354,14.6527857142857,18.2591428571429,23.3304714285714,50.6002285714286,70.9017285714286,88.4834571428571,19.2607285714286,18.5143,67.7498285714286,77.0279714285714,559.0,453.0
202540,637.0,637,0.9998535,87.81132,15.3162714285714,21.2159285714286,28.3406285714286,36.7679571428571,66.2511,89.3284714285714,19.6347857142857,18.8131714285714,70.8766714285714,67.7057,501.0,559.0
202541,596.0,596,0.92243636,82.15942,16.0472714285714,20.1103285714286,24.6874285714286,54.3947142857143,72.2922,88.4815571428571,18.2591428571429,19.2607285714286,70.9017285714286,67.7498285714286,637.0,501.0
202542,604.0,604,0.71496904,83.26222,16.8434714285714,21.2652,26.6448,53.5955571428571,76.3139,93.9983285714286,21.2159285714286,19.6347857142857,66.2511,70.8766714285714,596.0,637.0
202543,608.0,608,0.5857736,83.81363,11.3084714285714,16.0909857142857,21.9918285714286,44.0756285714286,70.3690571428571,91.8625571428571,20.1103285714286,18.2591428571429,72.2922,70.9017285714286,604.0,596.0
202544,503.0,503,0.0024608609,69.33923,16.2540857142857,20.2291714285714,25.1443428571429,59.892,79.1082,93.1980857142857,21.2652,21.2159285714286,76.3139,66.2511,608.0,604.0
202545,600.0,600,0.74043465,82.71082,17.1303571428571,20.496,25.1270285714286,65.6932142857143,82.5886285714286,94.1979285714286,16.0909857142857,20.1103285714286,70.3690571428571,72.2922,503.0,608.0
202546,580.0,580,0.7270458,79.95379,14.4697714285714,18.8848,24.1125857142857,55.2349285714286,77.0036571428571,93.8945857142857,20.2291714285714,21.2652,79.1082,76.3139,600.0,503.0
202547,444.0,444,0.0001096606,61.206005,16.2589285714286,20.6344857142857,25.8783285714286,52.1869571428571,74.8866142857143,92.4428571428572,20.496,16.0909857142857,82.5886285714286,70.3690571428571,580.0,600.0
202548,422.0,422,0.0001031535,58.173275,15.2867571428571,19.6462285714286,24.8507285714286,52.1786428571429,76.1618571428571,95.2852,18.8848,20.2291714285714,77.0036571428571,79.1082,444.0,580.0
202549,481.0,481,0.5095152,66.3065,17.5459,22.2798714285714,28.1276428571429,47.3270714285714,73.1956142857143,93.5659,20.6344857142857,20.496,74.8866142857143,82.5886285714286,422.0,444.0
202550,440.0,440,0.36899474,60.654602,19.3453285714286,22.8015142857143,27.0234857142857,57.5907142857143,74.3146142857143,86.9682,19.6462285714286,18.8848,76.1618571428571,77.0036571428571,481.0,422.0
202551,410.0,410,0.0902516,56.51906,17.9845571428571,20.7661428571429,24.6833714285714,69.4048428571429,83.9736571428571,94.3383,22.2798714285714,20.6344857142857,73.1956142857143,74.8866142857143,440.0,481.0
202552,338.0,338,0.0002616028,46.59376,19.638,24.8058714285714,29.8824,46.2348571428571,68.1158714285714,87.1776428571429,22.8015142857143,19.6462285714286,74.3146142857143,76.1618571428571,410.0,440.0
202553,418.0,418,0.7084586,57.621872,21.0247,24.9015428571429,29.5607714285714,55.3206857142857,76.6091571428571,93.3734714285714,20.7661428571429,22.2798714285714,83.9736571428571,73.1956142857143,338.0,410.0
202601,466.0,466,0.9968655,64.23874,18.0205571428571,22.2170857142857,26.7150285714286,54.875,74.5461285714286,91.2633,24.8058714285714,22.8015142857143,68.1158714285714,74.3146142857143,418.0,338.0
202602,442.0,442,0.86881644,60.930305,19.3458714285714,23.4297,27.4854571428571,52.883,72.3869857142857,89.2389285714286,24.9015428571429,20.7661428571429,76.6091571428571,83.9736571428571,466.0,418.0
202603,369.0,369,0.010782228,50.867153,16.6033428571429,19.3668714285714,22.7061857142857,69.2053857142857,83.8471428571429,95.2301285714286,22.2170857142857,24.8058714285714,74.5461285714286,68.1158714285714,442.0,466.0
202604,392.0,392,0.13362803,54.037735,17.6431857142857,21.3168714285714,25.6867714285714,66.7945142857143,84.3777857142857,97.1505285714286,23.4297,24.9015428571429,72.3869857142857,76.6091571428571,369.0,442.0
202605,556.0,556,0.99999934,76.64536,19.3764,21.9307857142857,24.9832142857143,74.4833428571429,86.4203714285714,95.1862142857143,19.3668714285714,22.2170857142857,83.8471428571429,74.5461285714286,392.0,369.0
202606,600.0,600,0.99999976,82.71082,19.1145857142857,22.1320857142857,25.6101,65.9083714285714,82.9594571428571,94.1636714285714,21.3168714285714,23.4297,84.3777857142857,72.3869857142857,556.0,392.0
202607,737.0,737,1.0,101.59646,18.9390142857143,23.1827857142857,28.1297714285714,56.0059571428571,79.2587142857143,95.4672142857143,21.9307857142857,19.3668714285714,86.4203714285714,83.8471428571429,600.0,556.0
202608,594.0,594,0.35198835,81.88371,19.0306,21.3536714285714,24.7644142857143,71.0944714285714,86.4395,96.6494142857143,22.1320857142857,21.3168714285714,82.9594571428571,84.3777857142857,737.0,600.0
202609,607.0,607,0.12625405,83.67578,16.7365,20.2997428571429,24.9418714285714,61.6419142857143,82.4948285714286,97.788,23.1827857142857,21.9307857142857,79.2587142857143,86.4203714285714,594.0,737.0
202610,571.0,571,0.050007023,78.71313,18.2749,20.5329142857143,23.2963857142857,76.0575285714286,88.851,97.1875142857143,21.3536714285714,22.1320857142857,86.4395,82.9594571428571,607.0,594.0
202611,691.0,691,0.9922938,95.255295,17.6473142857143,22.0980142857143,26.8001428571429,59.3986857142857,79.6355285714286,94.4085571428571,20.2997428571429,23.1827857142857,82.4948285714286,79.2587142857143,571.0,607.0
202612,678.0,678,0.962819,93.46323,16.8322,21.8170857142857,27.3913142857143,48.7273714285714,75.8665142857143,95.2195857142857,20.5329142857143,21.3536714285714,88.851,86.4395,691.0,571.0
202613,536.0,536,0.0009646491,73.88833,17.3457714285714,21.2456285714286,25.8233,62.6149714285714,81.8874571428571,94.8394,22.0980142857143,20.2997428571429,79.6355285714286,82.4948285714286,678.0,691.0
202614,601.0,601,0.17790861,82.84867,17.5436571428571,20.6460142857143,24.3570285714286,68.2792714285714,84.1786142857143,94.7606714285714,21.8170857142857,20.5329142857143,75.8665142857143,88.851,536.0,678.0
202615,539.0,539,0.056305137,74.30189,14.0975857142857,19.4806,25.4129428571429,49.4437,76.1656142857143,95.0784714285714,21.2456285714286,22.0980142857143,81.8874571428571,79.6355285714286,601.0,536.0
202616,586.0,586,0.6675811,80.7809,14.5288,19.3052857142857,25.0832142857143,49.8846285714286,77.6570714285714,96.5501428571429,20.6460142857143,21.8170857142857,84.1786142857143,75.8665142857143,539.0,601.0
202617,468.0,468,0.0021237305,64.51444,20.6053857142857,20.6053857142857,20.6053857142857,87.1010571428571,87.1010571428571,87.1010571428571,19.4806,21.2456285714286,76.1656142857143,81.8874571428571,586.0,539.0
202618,470.0,470,0.016361736,64.79014,19.3253857142857,19.3253857142857,19.3253857142857,79.5515571428571,79.5515571428571,79.5515571428571,19.3052857142857,20.6460142857143,77.6570714285714,84.1786142857143,468.0,586.0
202619,444.0,444,0.03905144,61.206005,12.8690142857143,17.2370571428571,22.3310142857143,56.2073428571429,79.2487714285714,95.3417714285714,20.6053857142857,19.4806,87.1010571428571,76.1656142857143,470.0,468.0
202620,432.0,432,0.13080928,59.55179,15.3767571428571,17.4406714285714,20.1249428571429,76.8529857142857,88.7069142857143,95.8196142857143,19.3253857142857,19.3052857142857,79.5515571428571,77.6570714285714,444.0,470.0
202621,479.0,479,0.8362268,66.03081,14.5455571428571,17.5101285714286,21.5820285714286,68.2269571428571,86.4057142857143,96.9989714285714,17.2370571428571,20.6053857142857,79.2487714285714,87.1010571428571,432.0,444.0
202622,411.0,411,0.119743206,56.65691,13.0650571428571,15.6734571428571,19.8453428571429,60.0175285714286,84.4023714285714,98.1589285714286,17.4406714285714,19.3253857142857,88.7069142857143,79.5515571428571,479.0,432.0
202623,387.0,387,0.027756423,53.34848,13.7639142857143,15.3471571428571,16.8201714285714,73.2009857142857,79.8889714285714,85.0530285714286,17.5101285714286,17.2370571428571,86.4057142857143,79.2487714285714,411.0,479.0
202624,309.0,309,3.62535e-05,42.596073,14.5768857142857,14.5768857142857,14.5768857142857,89.1306428571429,89.1306428571429,89.1306428571429,15.6734571428571,17.4406714285714,84.4023714285714,88.7069142857143,387.0,411.0
202625,294.0,294,0.0011848398,40.5283,15.0740142857143,15.0740142857143,15.0740142857143,89.3888285714286,89.3888285714286,89.3888285714286,15.3471571428571,17.5101285714286,79.8889714285714,86.4057142857143,309.0,387.0
202626,315.0,315,0.28468502,43.42318,16.2041,16.2041,16.2041,86.3729714285714,86.3729714285714,86.3729714285714,14.5768857142857,15.6734571428571,89.1306428571429,84.4023714285714,294.0,309.0
202627,231.0,231,0.0008318715,31.843666,14.7829285714286,14.7829285714286,14.7829285714286,84.1995571428571,84.1995571428571,84.1995571428571,15.0740142857143,15.3471571428571,89.3888285714286,79.8889714285714,315.0,294.0
202628,168.0,168,4.8e-08,23.159029,12.8766142857143,12.8766142857143,12.8766142857143,80.3373142857143,80.3373142857143,80.3373142857143,16.2041,14.5768857142857,86.3729714285714,89.1306428571429,231.0,315.0
202629,167.0,167,0.0003144108,23.021177,14.8533857142857,14.8533857142857,14.8533857142857,81.2807428571429,81.2807428571429,81.2807428571429,14.7829285714286,15.0740142857143,84.1995571428571,89.3888285714286,168.0,231.0
202630,145.0,145,0.0073403763,19.988447,16.8700142857143,16.8700142857143,16.8700142857143,80.2401428571429,80.2401428571429,80.2401428571429,12.8766142857143,16.2041,80.3373142857143,86.3729714285714,167.0,168.0
202631,149.0,149,0.19313188,20.539854,13.93652,13.93652,13.93652,56.9938,56.9938,56.9938,14.8533857142857,14.7829285714286,81.2807428571429,84.1995571428571,145.0,167.0
